AERO+ST A - Leadership Laboratory
21,120,99
AERO+ST 1B - Heritage and Values
0,45,45
0,30,30
AERO+ST 20B - Team and Leadership Fundamentals
0,45,45
0,30,30
AERO+ST 130B - Air Force Leadership Studies
0,45,45
AERO+ST 140B - National Security Affairs/Preparation for Active Duty
0,45,45
AF+AMER 6 - Trends in Black Intellectual Thought
109,120,11
AF+AMER M7B - Elementary Yoruba
2,10,8
AF+AMER M9B - Elementary Amharic
2,10,8
AF+AMER M10A - History of Africa to 1800
9,30,21
AF+AMER M12A - African American Musical Heritage
4,15,11
AF+AMER M18 - Leadership and Student-Initiated Retention
1,10,9
AF+AMER 19 - Borders and Black Bodies
2,20,18
AF+AMER M103A - African American Theater History: Slavery to Mid-1800s
0,0,0
AF+AMER M104B - African American Literature from Harlem Renaissance to 1960s
0,0,0
AF+AMER M104E - Topics in African American Literature and Culture: Lecture 1  
0,0,0
AF+AMER M118 - Student-Initiated Retention and Outreach Issues in Higher Education
0,10,10
AF+AMER M158B - Introduction to Afro-American History
AF+AMER M179A - Topics in African American Literature: Seminar 1  
0,0,0
AF+AMER 188A - Special Courses in African American Studies: Black and Migration Literature
2,60,58
AF+AMER 188A - Special Courses in African American Studies: Lecture 1  
6,40,34
AF+AMER 188A - Special Courses in African American Studies: Lecture 3  
0,10,10
AF+AMER 188A - Special Courses in African American Studies: Race and US Military Intervention in Africa
15,30,15
"AF+AMER 188A - Special Courses in African American Studies: Race, Science, and Western Society"
-1,-1,-1
"AF+AMER 188A - Special Courses in African American Studies: Remembering Slavery, Remaking Race"
23,30,7
"AF+AMER 188A - Special Courses in African American Studies: Sunken Place: Racism, Survival, and Black Horror Aesthetic"
0,0,0
AF+AMER 188SB - Individual Studies for USIE Facilitators
0,0,0
AF+AMER C191 - Variable Topics Research Seminars: Afro-American Studies: Seminar 2  
0,0,0
AF+AMER C191 - Variable Topics Research Seminars: Afro-American Studies: Seminar 3  
0,10,10
AF+AMER 200H - Social Politics of Recent African American Music and Popular Culture
3,15,12
AF+AMER 241 - Special Topics in Afro-American Studies: Blackness and Borderscapes
7,15,8
AF+AMER 270A - Survey of Afro-American Research: Seminar 1  
0,0,0
AF+AMER C291 - Special Topics in Afro-American Studies: Seminar 2  
2,5,3
AF+AMER C291 - Special Topics in Afro-American Studies: Seminar 3  
1,5,4
AF+AMER 375 - Teaching Apprentice Practicum
0,0,0
0,3,3
0,2,2
0,1,1
AF+AMER 596 - Directed Readings and Tutorials
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
AF+AMER 597 - Preparation for MA Comprehensive Examination
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
AF+AMER 598 - Research for and Preparation of MA Thesis
AFRC+ST 596 - Directed Individual Study or Research
0,10,10
0,10,10
AFRC+ST 597 - Preparation for MA Comprehensive Examination
0,10,10
AFRC+ST 598 - Research for and Preparation of MA Thesis
0,10,10
0,10,10
AM+IND M10 - Introduction to American Indian Studies
149,150,1
AM+IND M18 - Leadership and Student-Initiated Retention
0,10,10
AM+IND 19 - UCLA Centennial Initiative: American Indian Studies is for Everyone
2,20,18
AM+IND M118 - Student-Initiated Retention and Outreach Issues in Higher Education
0,10,10
AM+IND C121 - Working in Tribal Communities: Preparing for Fieldwork
2,15,13
AM+IND M187A - Special Topics in American Indian and Gender Studies: Lecture 1  
2,10,8
AM+IND M200D - Economic Principles and Economic Development in Indigenous Communities
AM+IND 201 - Introduction to Interdisciplinary Methods in American Indian and Indigenous Studies: Lecture 1  
AM+IND 201 - Introduction to Interdisciplinary Methods in American Indian and Indigenous Studies: Lecture 2  
AM+IND M208 - Native American Languages and Discourses of Indigeneity
5,8,3
AM+IND C221 - Working in Tribal Communities: Preparing for Fieldwork
AM+IND M265A - Federal Indian Law I
AM+IND 375 - Teaching Apprentice Practicum
1,5,4
0,0,0
AM+IND 596 - Directed Individual Studies
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,0,0
AM+IND 598 - Research for and Preparation of MA Thesis
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ASL 2 - Elementary American Sign Language
27,40,13
ASL 5 - Intermediate American Sign Language
3,20,17
ASL M115 - Enforcing Normalcy: Deaf and Disability Studies
0,0,0
AN+N+EA 12W - Jerusalem: Holy City
0,0,0
"AN+N+EA 14W - Medicine, Magic, and Science in Ancient Times"
0,0,0
AN+N+EA 15 - Women and Power in Ancient World
62,280,218
"AN+N+EA M50B - Origins of Judaism, Christianity, and Islam"
50,60,10
AN+N+EA M104A - History of Ancient Mesopotamia and Syria
12,20,8
AN+N+EA M110B - Iranian Civilization: History of Arsacid (Parthian) Empire
6,20,14
"AN+N+EA 162 - Archaeology, Identity, and Bible"
18,100,82
AN+N+EA 175 - Conceptions of Race in Ancient Egypt
6,25,19
AN+N+EA 220 - Seminar: Ancient Egypt: Seminar 1  
4,20,16
AN+N+EA C223B - Coptic
1,10,9
AN+N+EA 230 - Seminar: Ancient Syria/Palestine
1,10,9
AN+N+EA 596 - Directed Individual Study
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
AN+N+EA 597 - Examination Preparation
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
AN+N+EA 599 - PhD Dissertation Research and Preparation
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ANTHRO 1 - Human Evolution
106,306,200
ANTHRO 3 - Culture and Society
141,306,165
ANTHRO 4 - Culture and Communication
204,255,51
ANTHRO 19 - Philippine Cuisines and Cultural Identities
5,20,15
ANTHRO 19 - UCLA Centennial Initiative: Everyday Lives of Middle-Class Families in Los Angeles
ANTHRO 100 - History of Anthropology
ANTHRO 111 - Theory in Anthropological Archaeology
46,60,14
ANTHRO 113Q - California Archaeology
ANTHRO M116R - Archaeological Landscapes of China
ANTHRO C117 - Selected Laboratory Topics in Archaeology: Lecture 1  
0,0,0
ANTHRO C117 - Selected Laboratory Topics in Archaeology: Lecture 2  
ANTHRO 119 - Selected Topics in Archaeology: Lecture 1  
18,60,42
ANTHRO 126P - Paleopathology
48,60,12
ANTHRO M128R - Hormones and Behavior in Humans and Other Animals
0,0,0
ANTHRO 129 - Selected Topics in Biological Anthropology: Evolutionary Medicine
0,0,0
"ANTHRO 129 - Selected Topics in Biological Anthropology: Genes, Disease, and Culture"
52,180,128
"ANTHRO 129 - Selected Topics in Biological Anthropology: Mother Nature, Father Time: Evolutionary Perspectives on Parenting"
75,180,105
ANTHRO 135 - Visual Anthropology: Documentary Photography
26,60,34
ANTHRO 136B - Introduction to Psychological Anthropology: Current Topics and Research
49,120,71
ANTHRO 139 - Selected Topics in Cultural Anthropology: Anthropology of Los Angeles
53,180,127
ANTHRO 139 - Selected Topics in Cultural Anthropology: Field Methods
8,60,52
ANTHRO 140 - Study of Social Systems
56,120,64
ANTHRO 141 - Careers in Anthropology
0,0,0
"ANTHRO M145P - Marriage, Family, and Kinship"
ANTHRO M148 - Past People and Their Lessons for Our Own Future
3,20,17
ANTHRO M255 - Native American Languages and Discourses of Indigeneity
2,12,10
ANTHRO M284A - Qualitative Research Methodology
0,0,0
ANTHRO 299 - Selected Topics in Anthropology: Professional Development
4,12,8
ANTHRO 299 - Selected Topics in Anthropology: Quantitative Data Analysis in Anthropology
0,0,0
ANTHRO 375 - Teaching Apprentice Practicum
0,6,6
0,3,3
1,5,4
1,3,2
0,3,3
0,1,1
1,2,1
0,2,2
0,1,1
1,6,5
0,2,2
0,0,0
ANTHRO 596 - Individual Studies for Graduate Students
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ANTHRO 597 - Preparation for PhD Qualifying Examination
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ANTHRO 598 - Research for and Preparation of MA Thesis
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,0,0
0,10,10
ANTHRO 599 - Research for PhD Dissertation
APPLING 40W - Language and Gender: Introduction to Gender and Stereotypes
0,0,0
APPLING 101W - Introduction to Language Learning and Language Teaching
0,0,0
APPLING 375 - Teaching Apprentice Practicum
0,10,10
APPLING 596 - Directed Individual Study
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
APPLING 597 - Preparation for PhD Candidacy Examination
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
APPLING 599 - Research for and Preparation of PhD Dissertation
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARABIC 1B - Elementary Standard Arabic
7,25,18
13,25,12
8,25,17
ARABIC 102B - Intermediate Standard Arabic
5,15,10
-1,-1,-1
ARABIC 103B - Advanced Arabic
1,15,14
ARABIC M110 - Thousand and One Nights/Alf Layla Wa-Layla
ARABIC 181 - Translating Arabic
ARABIC 250 - Seminar: Premodern Arabic Literature
ARABIC 596 - Directed Individual Study
ARABIC 597 - Examination Preparation
0,10,10
0,10,10
0,10,10
ARABIC 599 - PhD Dissertation Research and Preparation
0,10,10
0,10,10
0,10,10
ARCHEOL M201B - Graduate Core Seminar: Archaeology
2,15,13
ARCHEOL M205A - Selected Laboratory Topics in Archaeology: Lecture 1  
2,3,1
ARCHEOL M205A - Selected Laboratory Topics in Archaeology: Paleoethnobotany
7,9,2
ARCHEOL 375 - Teaching Apprentice Practicum
0,3,3
ARCHEOL 596 - Individual Studies for Graduate Students
ARCHEOL 597 - Preparation for PhD Qualifying Examination
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARCHEOL 598 - MA Paper Preparation
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARCHEOL 599 - PhD Dissertation Research and Preparation
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARCH%26UD 10A - History of Architecture and Urban Design: Prehistory to Mannerism
52,200,148
ARCH%26UD 121 - Studio I
3,28,25
ARCH%26UD 132 - Domestic Architecture: Critical History
3,20,17
ARCH%26UD 142 - Technology II: Building Materials and Methods
9,20,11
ARCH%26UD CM153 - Introduction to Sustainable Architecture and Community Planning
ARCH%26UD 188SB - Individual Studies for USIE Facilitators
ARCH%26UD CM247A - Introduction to Sustainable Architecture and Community Planning
2,10,8
ARCH%26UD M272 - Real Estate Development and Finance
ARCH%26UD 289 - Special Topics in Architecture and Urban Design
ARCH%26UD 290 - Special Topics in Critical Studies in Architectural Culture
1,20,19
ARCH%26UD 291 - Theory of Architectural Programming
5,50,45
ARCH%26UD 375 - Teaching Apprentice Practicum
0,5,5
0,5,5
0,5,5
0,5,5
0,5,5
0,10,10
0,5,5
0,5,5
0,5,5
ARCH%26UD 401 - Advanced Topics Studio
ARCH%26UD 403B - Research Studio
0,15,15
2,15,13
0,15,15
1,15,14
0,20,20
0,14,14
0,19,19
0,17,17
ARCH%26UD 412 - Building Design Studio
ARCH%26UD 415 - Comprehensive Studio
2,15,13
0,15,15
0,15,15
0,15,15
ARCH%26UD 432 - Structures II
4,40,36
ARCH%26UD 436 - Introduction to Building Construction
3,40,37
ARCH%26UD 441 - Environmental Control Systems
ARCH%26UD 496 - Special Projects in Architecture
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARCH%26UD 596 - Directed Individual Research and Study in Architecture and Urban Design
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARCH%26UD 597 - Preparation for Comprehensive Examination or PhD Qualifying Examinations
0,10,10
0,10,10
0,10,10
0,10,10
ARCH%26UD 598 - Preparation in Architecture/Urban Design for Master's Thesis
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARCH%26UD 599 - PhD Dissertation Research in Architecture
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ARMENIA 101B - Elementary Modern Western Armenian
1,25,24
ARMENIA 102B - Intermediate Modern Western Armenian
5,25,20
ARMENIA 104B - Elementary Modern Eastern Armenian
ARMENIA 105B - Intermediate Modern Eastern Armenian
ARMENIA 106C - Armenian Society and Culture
ARMENIA 171 - Variable Topics in Armenian Studies: Lecture 1  
ARMENIA 230B - Elementary Classical Armenian
0,10,10
ARMENIA 596 - Directed Individual Study
ARMENIA 597 - Examination Preparation
0,10,10
ARMENIA 599 - PhD Dissertation Research and Preparation
2,10,8
ART 1A - Drawing
8,17,9
ART 1B - Sculpture
